,Time,Tweet,Favorites,Retweets,Sentiment,keyPhrases
108,2019-06-17 16:47:55,Recicla y re planta todo!.\n\nMonitor de computador con comunidad de plantas habitandolo.\n\nhttps://t.co/wIW6z7YvLR . https://t.co/0TxBIpOdhq,0,0,0.5,"['Wilcox', 'Danish artist Thomas Dambo', 'Monica', 'backwoods', 'years', 'Copenhagen', 'giants', 'discard']"
109,2019-06-17 16:43:27,RT @Sprigasaurus: Wave after wave.  \n\n#denimwaves #upcycledtextiles #hutattheendofthegarden #beach #ocean #waves https://t.co/HJ4kjdwbMz,0,0,0.5,"['jeans', 'household linens', 'AnSplash', 'embroid', 'patchwork quilt', 'RT', 'project']"
110,2019-06-17 16:37:02,RT @CA_DiPasquale: Fun with laser printing. #mfavnthesis #mfavn #thesis #obsoletenomore #cursivemakesacomeback #smashthepatriarchy #fuckthe,0,1,0.894908607006073,"['obsoletenomore', 'cursivemakesacomeback', 'mfavnthesis', 'smashthepatriarchy', 'Fun', 'laser printing']"
111,2019-06-17 16:28:19,RT @Monica_Wilcox: Danish artist Thomas Dambo spent the last 3 years building giants in the backwoods outside Copenhagen using only discard,0,1434,0.8368999361991882,"['recycled chaps', 'EtsyMktgTool', 'bagsandpurses', 'Shabby chic tote']"
112,2019-06-17 16:25:21,"RT @AnSplash: Staring a new upcycle project. It will eventually be a patchwork quilt made from upcycled jeans, household linens and embroid",0,4,0.5,"['Wilcox', 'Danish artist Thomas Dambo', 'Monica', 'backwoods', 'years', 'Copenhagen', 'giants', 'discard']"
113,2019-06-17 16:22:55,Fun with laser printing. #mfavnthesis #mfavn #thesis #obsoletenomore #cursivemakesacomeback #smashthepatriarchy https://t.co/DvVaB3oQhh,2,1,0.5,"['jeans', 'household linens', 'AnSplash', 'embroid', 'patchwork quilt', 'RT', 'project']"
114,2019-06-17 16:15:26,"Shabby chic tote, made from, recycled chaps,or #bagsandpurses @EtsyMktgTool https://t.co/5W1FsHrmBT #chaps #western https://t.co/yay3gAJd24",0,0,0.5,"['beach', 'ocean', 'hutattheendofthegarden', 'upcycledtextiles', 'upcycling', 'denimwaves']"
115,2019-06-17 16:14:52,RT @Monica_Wilcox: Danish artist Thomas Dambo spent the last 3 years building giants in the backwoods outside Copenhagen using only discard,0,1434,0.8869965672492981,"['knifemaker', 'knives', 'knifemaking', 'inuit', 'ulu', 'art', 'inuk', 'urbaninu', 'antler handles']"
116,2019-06-17 16:07:27,"RT @AnSplash: Staring a new upcycle project. It will eventually be a patchwork quilt made from upcycled jeans, household linens and embroid",0,4,0.5,"['AvGeek', 'aviation', 'sculpture', 'interiordesign', 'month', 'reuse', 'UpcycledHour', 'seats new set', 'DappR747', 'RT']"
117,2019-06-17 16:07:18,Wave after wave.  \n\n#denimwaves #upcycledtextiles #hutattheendofthegarden #beach #ocean #waves #denim #upcycling https://t.co/MMeNHTPDju,0,0,0.24420741200447083,"['litter', 'Florida seabed', 'marinelife', 'divers smash world record', 'enviroment', 'reducewaste']"
118,2019-06-17 16:01:36,RT @art_inuk: Sent these off today. Loving the antler handles. #ulu #inuit #knives #knifemaker #upcycle #ecofriendly #knifemaking #urbaninu,0,11,0.782099187374115,"['UpcycledHour', 'aircraft', 'planespotting', 'aviationlovers', 'upcycling', 'reuse', 'DappR747', 'RT']"
119,2019-06-17 15:59:45,RT @DappR747: Now sold out of seats new set of 100 coming In next month#UpcycledHour #interiordesign #aviation #AvGeek #sculpture #reuse #r,0,3,0.5,"['AvGeek', 'aviation', 'sculpture', 'interiordesign', 'month', 'reuse', 'UpcycledHour', 'seats new set', 'DappR747', 'RT']"
120,2019-06-17 15:46:44,633 divers smash world record by collecting litter from Florida seabed #marinelife #enviroment #reducewaste https://t.co/GWV6x4Io4H,0,0,0.5,"['je boodschappen', 'van zaadje naar tomaatje', 'n15', 'nWorkshop', 'juni', 'uur', 'RotterdamseMunt', 'Vrijdag', 'nGoo']"
121,2019-06-17 15:40:07,RT @DappR747: Look out for more cool #upcycling  #upcycle #UpcycledHour #Aviation #aircraft #planespotting #aviationlovers #reuse #recycle,0,2,0.5,"['Range', 'Garage Sale', 'kids']"
122,2019-06-17 15:40:03,RT @DappR747: Now sold out of seats new set of 100 coming In next month#UpcycledHour #interiordesign #aviation #AvGeek #sculpture #reuse #r,0,3,0.5,"['jeans', 'household linens', 'AnSplash', 'embroid', 'patchwork quilt', 'RT', 'project']"
123,2019-06-17 15:20:39,"Vrijdag 21 juni\nWorkshop #Upcycle je boodschappen: van zaadje naar tomaatje\n15.00 uur @RotterdamseMunt (9,50).\nGoo https://t.co/JruXpYikuO",0,0,0.5,"['jeans', 'household linens', 'AnSplash', 'embroid', 'patchwork quilt', 'RT', 'project']"
124,2019-06-17 15:03:57,Homeschool On the Range: Upcycled Garage Sale Finds https://t.co/rTwEYY8BNS #upcycle #recycle #kids,0,0,0.7036741375923157,"['pallets planks', 'scaffold material', 'amp', 'outside spaces', 'RT', 'UTCPlymouth', 'creativity']"
125,2019-06-17 14:37:03,"RT @AnSplash: Staring a new upcycle project. It will eventually be a patchwork quilt made from upcycled jeans, household linens and embroid",0,4,0.7036741375923157,"['pallets planks', 'scaffold material', 'amp', 'outside spaces', 'RT', 'UTCPlymouth', 'creativity']"
126,2019-06-17 14:34:05,"RT @AnSplash: Staring a new upcycle project. It will eventually be a patchwork quilt made from upcycled jeans, household linens and embroid",0,4,0.8490173816680908,"['nAvailable', 'original church pew', 'handpaintedfurniture', 'bottoms']"
127,2019-06-17 14:32:11,RT @UTCPlymouth: We pride ourselves on #creativity &amp; are making over our outside spaces-can you #donate pallets planks or scaffold material,0,9,0.5,"['Kenyan Toilet Waste Key', 'New Animal Feed', 'Poo', 'Food', 'CircularEconomy', 'susteinance', 'RT', 'Future']"
128,2019-06-17 14:30:16,RT @UTCPlymouth: We pride ourselves on #creativity &amp; are making over our outside spaces-can you #donate pallets planks or scaffold material,0,9,0.8687644004821777,"['rolling', 'discarded dresser', 'bed storage', ""kids' rooms"", 'old drawers']"
129,2019-06-17 14:24:51,I wonder how many bottoms have sat on this original church pew\nAvailable to buy\n#handpaintedfurniture https://t.co/USZd1WQw9B,0,0,0.5,"['Kenyan Toilet Waste Key', 'New Animal Feed', 'Food', 'CircularEconomy', 'Poo']"
130,2019-06-17 14:13:16,RT @susteinance: From Poo to Food: Kenyan Toilet Waste Key for New Animal Feed https://t.co/kNFeP3RJHv #CircularEconomy #futurefeed #Future,0,1,0.856785774230957,"['Craft', 'DIY', 'Vintage', 'SeaShells', 'Ballerina', 'Hobby']"
131,2019-06-17 14:09:02,Use old drawers from a discarded dresser to create rolling under bed storage for kids' rooms! #upcycle https://t.co/tAJD6QhNk4,0,0,0.9027615785598755,"['charity shop', 'old frame', 'couple of quid', 'painting', 'picture', 'daughter']"
132,2019-06-17 14:04:15,From Poo to Food: Kenyan Toilet Waste Key for New Animal Feed https://t.co/kNFeP3RJHv #CircularEconomy #futurefeed https://t.co/Kzq0aW99iT,0,1,0.5,"['MADEINNYC', 'KISS', 'BWOODKNOWS', 'SEAWORLD', 'vintagemashups', 'nthere', 'RT', 'brian', 'redesign']"
133,2019-06-17 14:00:41,Ballerina.........\n#Handmade #Craft #Vintage #DIY #EcoFriendly #Create #SeaShells  ##UPcycle #Recycle #Hobby #Craft https://t.co/0OfYMatlsx,0,0,0.9814085960388184,"['customer', 'smile', 'environment', 'BOLfoods', 'vegpots', 'WSWestbourne', 'saladjars', 'RT']"
134,2019-06-17 13:36:38,I LOVED painting this picture for my daughter. I bought an old frame out of the charity shop for a couple of quid a https://t.co/xlzkewofvE,4,0,0.5,"['Collection', 'CV3', 'Pallet Black Tiles 300x300', 'SALE', 'Coventry airport']"
135,2019-06-17 13:30:09,RT @brian_wood_: before there was #repurpose #redesign #upcycle \nthere was  #vintagemashups \n#BWOODKNOWS #MADEINNYC\n#KISS #SEAWORLD #SH,0,1,0.7036741375923157,"['pallets planks', 'scaffold material', 'amp', 'outside spaces', 'RT', 'UTCPlymouth', 'creativity']"
136,2019-06-17 13:18:47,RT @WSWestbourne: Our customer @BOLfoods being creative and good to the environment with a smile #vegpots #saladjars #upcycle https://t.,0,1,0.5,"['portrait', 'face', 'paintings', 'recycledart', 'artwork', 'artist', 'ZachBartz', 'Thanks Kelly Kirk', 'school', 'Shanghai']"
137,2019-06-17 13:04:33,"FOR SALE | 1 Pallet Black Tiles 300x300 | Collection only CV3, near Coventry airport | 6.00 | https://t.co/Q9kkUrFFjN",0,0,0.5,"['Wilcox', 'Danish artist Thomas Dambo', 'Monica', 'backwoods', 'years', 'Copenhagen', 'giants', 'discard']"
138,2019-06-17 12:51:31,RT @UTCPlymouth: We pride ourselves on #creativity &amp; are making over our outside spaces-can you #donate pallets planks or scaffold material,0,9,0.8869965672492981,"['knifemaker', 'knives', 'knifemaking', 'inuit', 'ulu', 'art', 'inuk', 'urbaninu', 'antler handles']"
139,2019-06-17 12:49:47,RT @ZachBartz: One of my paintings at a school in Shanghai! Thanks Kelly Kirk!! #art #recycledart #upcycle #portrait #face #artwork #artist,0,1,0.17608875036239624,"['arbeit', 'Zahlreiche Unternehmen im Netzwerk', 'machen es vor', 'Wie man', 'Welt repariert']"
140,2019-06-17 12:34:06,RT @Monica_Wilcox: Danish artist Thomas Dambo spent the last 3 years building giants in the backwoods outside Copenhagen using only discard,0,1434,0.5,"['bornagainvintag', 'clothingreconstruction', 'denim', 'Winter', 'losangeles', 'Fall', 'slowfashion']"
141,2019-06-17 12:30:54,RT @art_inuk: Sent these off today. Loving the antler handles. #ulu #inuit #knives #knifemaker #upcycle #ecofriendly #knifemaking #urbaninu,0,11,0.9602769613265991,"['artisanfurniture', 'Shropshire', 'Shrewsbury', 'guys']"
142,2019-06-17 12:30:09, Wie man die Welt repariert? - Zahlreiche Unternehmen im Netzwerk von arbeit plus machen es vor! https://t.co/LWypUHKiMh,2,0,0.9468168020248413,"['antique', 'amp', 'dragon', 'purple', 'kimonojacket', 'haori', 'plum', 'New Arrival  Wonderful Life', 'blossoms', 'design']"
143,2019-06-17 12:22:00,More Fall/Winter 2020 by @bornagainvintag #denim #clothingreconstruction #recycle #losangeles #slowfashion #upcycle https://t.co/HqTrreXoYQ,2,0,0.9995932579040527,"['lt', 'vendor', 'crafter', 'diy', 'learning', 'wholesaler', 'painter', 'Belladonnahome']"
144,2019-06-17 12:07:37,Check these guys out! #ethical #upcycle #artisan #artisanfurniture #Shropshire #Shrewsbury #handmade https://t.co/XVLO6BYGLS,2,0,0.5,"['Wilcox', 'Danish artist Thomas Dambo', 'Monica', 'backwoods', 'years', 'Copenhagen', 'giants', 'discard']"
145,2019-06-17 11:51:25, New Arrival  Wonderful Life #womens #antique #purple #haori #kimonojacket #dragon &amp; #plum #blossoms #design https://t.co/GzYoMcHD8g,1,0,0.17488718032836914,"['mollymutt', 'puppy', 'lea seydoux', 'dogquotes', 'rules']"
146,2019-06-17 11:31:28,&lt;3 #crafter #diy #wholesaler #vendor #decorate #read #learning #paint #painter #upcycle . @Belladonnahome https://t.co/Ohi4NN7s0w... &lt;3,2,0,0.8935916423797607,"['mass', 'amp', 'lovesewing', 'learntosew', 'maker']"
147,2019-06-17 11:16:25,RT @Monica_Wilcox: Danish artist Thomas Dambo spent the last 3 years building giants in the backwoods outside Copenhagen using only discard,0,1434,0.9739119410514832,"['smile', 'environment', 'vegpots', 'customer', 'BOLfoods', 'saladjars']"
148,2019-06-17 11:12:25,"you have to save yourself from the rules."" - lea seydoux\n\n#mollymutt #puppy #dogbed #dogquotes https://t.co/tsVhydxgnS",1,0,0.24730637669563293,"['Os presento', 'nuevo single', 'Capris', 'perdis']"
149,2019-06-17 10:48:07,"This is so true, stop buying mass produced &amp; buy from a maker! #lovesewing #upcycle #refashion #learntosew https://t.co/VYS8GXvx8P",0,0,0.5,"['Yeni YouTube videomuz Fdan bisiklet iin soutuculu bagaj yapm yaynda', 'copculertv', 'yi Seyirler', 'kendinehasonline']"
150,2019-06-17 10:29:51,Our customer @BOLfoods being creative and good to the environment with a smile #vegpots #saladjars #upcycle https://t.co/VmylnWDMQS,4,1,0.9562910199165344,"['lifequotes', 'goodvibes', 'jeans', 'denim', 'Way of life', 'love', 'style', 'wayoflife']"
151,2019-06-17 10:22:37,"Os presento #Upcycle, el nuevo single ""The Capris""!!! No os lo perdis!!! https://t.co/DufcJJ8G5d https://t.co/LxcHcuVxdM",0,1,0.9142855405807495,"['limed lid', 'pretty painted monks bench', 'recent commission', 'funkifythis', 'happy customer', 'table', 'RT']"
152,2019-06-17 10:18:36,RT @copculertv: Yeni YouTube videomuz Fdan bisiklet iin soutuculu bagaj yapm yaynda! yi Seyirler @kendinehasonline #kendinehas #,0,4,0.2669490575790405,"['japanesetextiles', 'Sashiko', 'japanesefab']"
153,2019-06-17 10:17:36,Way of life #lifequotes #true #denim #jeans #recycle #upcycle #goodvibes #love #style #wayoflife https://t.co/YlyqYF3R8s,1,0,0.9432092905044556,"['limed lid', 'pretty painted monks bench', 'recent commission', 'happy customer', 'tab']"
154,2019-06-17 10:16:16,"RT @funkifythis: This was a recent commission for a happy customer. A pretty painted monks bench with a limed lid, a little side table and",0,1,0.8935916423797607,"['mass', 'amp', 'lovesewing', 'learntosew', 'maker']"
155,2019-06-17 10:05:48,\n\n\n\n\n\n\n\n\n\n#\n#Sashiko\n#japanesetextiles\n#japanesefabric\n#upcycle\n#\n#\n# https://t.co/CjXlFrdFrA,2,0,0.5,"['reuse showhome', 'zerowaste', 'robot', 'assemblage', 'leithcollective', 'RT', 'JanerDesigns']"
156,2019-06-17 10:00:18,"This was a recent commission for a happy customer. A pretty painted monks bench with a limed lid, a little side tab https://t.co/ppB22JMIf8",2,1,0.8906028270721436,"['pro GrandadMadeIt', 'bottle of wine', 'exception']"
157,2019-06-17 09:59:42,"This is so true, stop buying mass produced &amp; buy from a maker! #lovesewing #upcycle #refashion #learntosew https://t.co/NBkoKA4IGh",0,0,0.7089654207229614,"['amp', 'ukcraftershour', 'RT', 'CraftyCharli', 'project']"
158,2019-06-17 09:39:47,RT @JanerDesigns: Heading to @the_leith_collective for the reuse showhome. #assemblage #robot #reuse #zerowaste #leith #leithcollective #la,0,4,0.5,"['Dock Inn', 'Germany', 'used shipping containers', 'hostel', 'hotel', 'rooms', 'accomodati']"
159,2019-06-17 09:30:10,Many of us feel #inspired after a bottle of wine and #upcycle pro GrandadMadeIt is no exception!\n\nCheck out these a https://t.co/fi3Br8dYms,0,0,0.9989091157913208,"['Happy Youth day', 'Wow', 'oldtyres']"
160,2019-06-17 09:00:45,RT @CraftyCharli: Before &amp; after... #upcycle project. \n#ukcraftershour #ukcraft #upcycled https://t.co/UN60VOI5HR,0,2,0.8621835708618164,"['Violet urban boho paper earrings', 'ElisaDurigon', 'copper shades', 'RT']"
161,2019-06-17 09:00:18,"This hotel/hostel in Germany known as the Dock Inn is made using used shipping containers. 64 rooms, accomodati https://t.co/koODLUcj9b",0,0,0.9431966543197632,['unique creations']
162,2019-06-17 08:05:07,Wow! I love this! Happy Youth day! #upcycle #oldtyres https://t.co/NY6gVdzaBD,0,0,0.5,"['ukmfg', 'ukbizhour', 'EastMidsHeadsUp', 'UKBizLunch', 'bizitalk', 'Sandblast', 'ShotBlasting', 'RT', 'RandRBlasting']"
163,2019-06-17 07:49:12,"RT @ElisaDurigon: Violet urban boho paper earrings with copper shades. If you love these, look here https://t.co/8yvjUepS20    #ecofriendly",0,4,0.5,"['RECYCLING MOVEMENT AFRIQUE', 'Africa flag art', 'LeTribuAfrique', 'ClimateAction', 'ClimateChange', 'UNEnvironment']"
164,2019-06-17 07:00:28,https://t.co/2jxIYdmXJ2 is officially open! Why not stop by and see what marvelous and unique creations await you! https://t.co/SvcEYkX6nJ,1,1,0.5,"['Africa flag art', 'RECYCLING MOVEMENT AFRIQUE', 'ClimateAction', 'ClimateChange']"
165,2019-06-17 06:44:40,RT @RandRBlasting: Before and after . #ShotBlasting #bizitalk #EastMidsHeadsUp #ShotBlast #ukbizhour #ukmfg #UKBizLunch #Sandblast  #ukmfg,0,3,0.7418222427368164,"['amp', 'hooks', 'trade acco', 'retail', 'cupboard knobs']"
166,2019-06-17 06:23:57,RT @LeTribuAfrique: RECYCLING MOVEMENT AFRIQUE\n\nAll Africa flag art \n#recycle #upcycle  #ClimateAction  #ClimateChange  @UNEnvironment,0,1,0.8869965672492981,"['knifemaker', 'knives', 'knifemaking', 'inuit', 'ulu', 'art', 'inuk', 'urbaninu', 'antler handles']"
167,2019-06-17 05:54:45,RECYCLING MOVEMENT AFRIQUE\n\nAll Africa flag art \n#recycle #upcycle  #ClimateAction  #ClimateChange https://t.co/sQoXXjfoVn,0,1,0.8478951454162598,"['tips', 'Moonstone sink', 'malachite countertops', 'Vintage', 'Lytgrn', 'GreenLiving', 'Craft', 'Rooms', 'ReUse']"
168,2019-06-17 05:54:39,We design cupboard knobs &amp; hooks for retail &amp; trade. Shop online https://t.co/60dI2S0srm or apply for a #trade acco https://t.co/pltcG0V3uO,2,0,0.9126774668693542,"['Spurs ticket', 'inventive child', 'San Antonio Spurs', 'SASOLIDWASTE', 'RT']"
169,2019-06-17 05:44:12,RT @art_inuk: Sent these off today. Loving the antler handles. #ulu #inuit #knives #knifemaker #upcycle #ecofriendly #knifemaking #urbaninu,0,11,0.8069533705711365,"['bags', 'RT', 'ctlnplmr', 'plastic', 'things']"
170,2019-06-17 05:09:58,RT @Lytgrn_tips: Moonstone sink with malachite countertops........Rooms we love!\n#GreenLiving #Craft #Vintage #Recycle #Repurpose #ReUse #U,0,1,0.8892470002174377,"['way', 'single use plastic bags', 'Canada', 'win', 'UNILAD']"
171,2019-06-17 04:44:40,RT @SASOLIDWASTE: Do you have a creative and inventive child? Does your child love the San Antonio Spurs? Win Spurs ticket in our Upcycle C,0,3,0.5,"['Wilcox', 'Danish artist Thomas Dambo', 'Monica', 'backwoods', 'years', 'Copenhagen', 'giants', 'discard']"
172,2019-06-17 04:19:44,RT @ctlnplmr: Taught myself how to #recycle my #plastic #bags today and turn them into things that can be used for longer and not hurt the,0,1,0.8869965672492981,"['knifemaker', 'knives', 'knifemaking', 'inuit', 'ulu', 'art', 'inuk', 'urbaninu', 'antler handles']"
173,2019-06-17 04:16:38,"Well, this certainly is one way to reduce single use plastic bags! Canada for the win. @UNILAD #upcycle https://t.co/WGR1bJU4SA",0,0,0.5,"['Guest garden artist', 'tweet', 'gardening']"
174,2019-06-17 04:16:29,RT @Monica_Wilcox: Danish artist Thomas Dambo spent the last 3 years building giants in the backwoods outside Copenhagen using only discard,0,1434,0.5,"['Raymond Guest garden artist', 'GardenArtistry', 'gardening']"
175,2019-06-17 03:48:24,RT @art_inuk: Sent these off today. Loving the antler handles. #ulu #inuit #knives #knifemaker #upcycle #ecofriendly #knifemaking #urbaninu,0,11,0.7335617542266846,"['Raymond Guest garden artist', 'gardening']"
176,2019-06-17 03:40:55,Check out this tweet from GardenArtistry:\nRaymond Guest garden artist https://t.co/UK1DwO7XnE #gardening #upcycled #upcycle,0,0,0.5,"['noon', 'ZeroWaste festival', 'Oxford Town Hall', 'ShareOxford', ""Today's"", 'RT', 'thisisfreegle', 'Orino']"
177,2019-06-17 03:33:20,RT @GardenArtistry: Raymond Guest garden artist https://t.co/Il3qT8S7ST #gardening #upcycled #upcycle,0,1,0.5,"['festival', 'Patchwork', 'DenimEveryday']"
178,2019-06-17 03:30:17,Raymond Guest garden artist https://t.co/Il3qT8S7ST #gardening #upcycled #upcycle,0,1,0.8869965672492981,"['knifemaker', 'knives', 'knifemaking', 'inuit', 'ulu', 'art', 'inuk', 'urbaninu', 'antler handles']"
179,2019-06-17 03:19:42,RT @thisisfreegle: Today's the day!\n#ZeroWaste festival 12noon to 3pm at #Oxford Town Hall\nhttps://t.co/Z4kqwSGNSs\nwith #ShareOxford #Orino,0,4,0.5,"['Plarn', ""nDon't""]"
180,2019-06-17 02:53:54,#Patchwork #festival #reworked #denim #DenimEveryday #upcycle\nhttps://t.co/nNDmE4I07O,0,0,0.9611544609069824,"['New Mixed Media Piece - Available', 'Tooele Arts Festival', 'weekend', 'decoart', 'mixedmediaart']"
181,2019-06-17 02:35:04,RT @art_inuk: Sent these off today. Loving the antler handles. #ulu #inuit #knives #knifemaker #upcycle #ecofriendly #knifemaking #urbaninu,0,11,0.8869965672492981,"['knifemaker', 'knives', 'knifemaking', 'inuit', 'ulu', 'art', 'inuk', 'urbaninu', 'antler handles']"
182,2019-06-17 02:25:07,"#Plarn !!! \nDon't know how this is going to turn out, but I guess I'll post it here. Maybe it'll turn put to be a s https://t.co/RaGiQEQMN2",0,0,0.2506021559238434,"['bags', 'plastic', 'things']"
183,2019-06-17 02:13:56,New Mixed Media Piece - Available @ Tooele Arts Festival next weekend.  #mixedmedia #mixedmediaart #create #decoart https://t.co/500CddA4X1,0,0,0.8515654802322388,"['arm', 'black panther  Benny Boy', 'SewingSeamsEasy', 'lovesewing', 'trethevy', 'RT', 'sofa']"
184,2019-06-17 02:08:50,RT @art_inuk: Sent these off today. Loving the antler handles. #ulu #inuit #knives #knifemaker #upcycle #ecofriendly #knifemaking #urbaninu,0,11,0.8869965672492981,"['knifemaker', 'knives', 'knifemaking', 'inuit', 'ulu', 'art', 'inuk', 'urbaninu', 'antler handles']"
185,2019-06-17 02:02:09,Taught myself how to #recycle my #plastic #bags today and turn them into things that can be used for longer and not https://t.co/ODv5BfJxb3,0,1,0.8869965672492981,"['knifemaker', 'knives', 'knifemaking', 'inuit', 'ulu', 'art', 'inuk', 'urbaninu', 'antler handles']"
186,2019-06-17 01:49:44,RT @SewingSeamsEasy: He thinks hes a black panther  Benny Boy relaxing on the arm of the sofa. #lovesewing #upcycle #refashion #trethevy,0,1,0.9077171683311462,"['knifemaker', 'knives', 'ulu', 'inuit', 'knifemaking', 'antler handles']"
187,2019-06-17 01:44:52,RT @art_inuk: Sent these off today. Loving the antler handles. #ulu #inuit #knives #knifemaker #upcycle #ecofriendly #knifemaking #urbaninu,0,11,0.5,"['RecyclingSkills', 'Time', 'sustainability', 'CircularE', 'RT', 'DavidWhinray', 'axe', 'trees']"
188,2019-06-17 01:42:50,RT @art_inuk: Sent these off today. Loving the antler handles. #ulu #inuit #knives #knifemaker #upcycle #ecofriendly #knifemaking #urbaninu,0,11,0.8023099303245544,"['unwanted items', 'useable product', 'waste', 'practice', 'existing produ', 'Upcycling']"
189,2019-06-17 01:27:25,Sent these off today. Loving the antler handles. #ulu #inuit #knives #knifemaker #upcycle #ecofriendly #knifemaking https://t.co/CaGLfxo6Ma,70,11,0.8614761829376221,"['nice ambient glow', 'room', 'RT', 'AAbLeticia', 'nHere', ""nI'm""]"
190,2019-06-17 00:11:18,RT @DavidWhinray: Time we put down the axe and start planting trees for each other.\n\n@RecyclingSkills #recycling #sustainability #CircularE,0,148,0.2404569685459137,"['grouting', 'project']"
191,2019-06-16 23:56:07,Upcycling is the practice of creating a useable product from waste or unwanted items or adapting an existing produ https://t.co/CvbFIU7knP,3,0,0.939480721950531,"['nice ambient glow', 'nHere', ""nI'm""]"
192,2019-06-16 23:37:16,RT @AAbLeticia: 3/3\nHere is how they finished up.\nI'm really pleased with how they turned out. They give a nice ambient glow to the room. C,0,1,0.850501537322998,"['malachite countertops', 'GreenLiving', 'Craft', 'Vintage', 'Moonstone sink', 'Rooms']"
193,2019-06-16 23:35:27,Getting closer to grouting. Already thinking about my next project....as soon as I find it! \n.\n.\n.\n. https://t.co/pajQgZ4dLs,0,0,0.5,"['Wilcox', 'Danish artist Thomas Dambo', 'Monica', 'backwoods', 'years', 'Copenhagen', 'giants', 'discard']"
194,2019-06-16 23:26:46,3/3\nHere is how they finished up.\nI'm really pleased with how they turned out. They give a nice ambient glow to the https://t.co/PhwqWdUMU6,1,1,0.18525561690330505,"['stain-proof shirt', 'JDLReflections', 'plastic bottles', 'PlasticPollution', 'Recycling', 'Innovation']"
195,2019-06-16 23:23:10,Moonstone sink with malachite countertops........Rooms we love!\n#GreenLiving #Craft #Vintage #Recycle #Repurpose https://t.co/oaj8qiLMkb,2,1,0.878413736820221,"['arm', 'black panther  Benny Boy', 'sofa', 'lovesewing']"
196,2019-06-16 23:19:00,RT @Monica_Wilcox: Danish artist Thomas Dambo spent the last 3 years building giants in the backwoods outside Copenhagen using only discard,0,1434,0.9162650108337402,"[""Father's day gift"", ""Happy Father's Day"", 'fathersdaygifts', 'scripture', 'bibleverses', 'husband', 'RT', 'oldbarndecor', 'ps', 'year']"
197,2019-06-16 22:11:34,RT @JDLReflections: This stain-proof shirt is made out of plastic bottles.  #PlasticPollution #Recycling #Upcycle #Innovation https://t.c,0,1,0.5,"['Boho Gift', 'Celluloid', 'Rhinestone Flowers', 'Vintage Assemblage Necklace', 'Bridal', 'kittys5n10', 'Jewelry', 'RT', 'Mom']"
198,2019-06-16 21:55:07,He thinks hes a black panther  Benny Boy relaxing on the arm of the sofa. #lovesewing #upcycle #refashion https://t.co/xVLz3znvyM,0,1,0.11953708529472351,"['tired wood furniture', 'DIY']"
199,2019-06-16 21:54:29,RT @oldbarndecor: Father's day gift for my husband this year. Happy Father's Day!\n\n#fathersday #fathersdaygifts #scripture #bibleverses #ps,0,1,0.7036741375923157,"['pallets planks', 'scaffold material', 'amp', 'outside spaces', 'RT', 'UTCPlymouth', 'creativity']"
200,2019-06-16 21:47:24,"RT @kittys5n10: Vintage Assemblage Necklace, Celluloid And Rhinestone Flowers, Bridal Upcycled Jewelry, Boho Gift For Her, Gift For Mom, Je",0,60,0.8592642545700073,"['information', 'CrimpleHall', 'blog', 'RT', 'wooddecorltd', 'stall', 'restora', 'website']"
201,2019-06-16 21:42:28,Don't throw out your tired wood furniture when you could save it. #upcycle #DIY  https://t.co/8HQQw4Vl08 https://t.co/sux0ZO9qZh,0,0,0.9793938398361206,"['fun light', 'raw hem jeans', 'great way', 'Prix', 'zerowasteliving']"
202,2019-06-16 21:34:33,RT @UTCPlymouth: We pride ourselves on #creativity &amp; are making over our outside spaces-can you #donate pallets planks or scaffold material,0,9,0.5,"['savetheoceans', 'saveturtles', 'saynotoplastic', 'noplastic', 'savetheturtles', 'stopplasticpollution']"
203,2019-06-16 21:26:08,RT @wooddecorltd: All the information about our stall .@CrimpleHall is on our blog on the website. https://t.co/Mqi5wjdWVp \n\n#wood #restora,0,1,0.8908224105834961,"['Day', 'waste free breakfast', 'compostable natures', 'packagin', 'GreenWeek Stride Treglown', 'robert', 'sargent']"
204,2019-06-17 17:32:38,Here's yet another great way to style these fun light-wash raw hem jeans from Le Prix. \n  #zerowasteliving https://t.co/tNHZdGs6hb,0,0,0.3146868944168091,"['88SjQzUCz2', 'thing', 'waste hair salon', 'hairsalon', 'zerowaste', 'Theres']"
205,2019-06-17 11:10:45,#savetheturtles #turtles #saveturtles #savetheoceans #saynotoplastic #noplastic #stopplasticpollution https://t.co/nxIOujNRNh,0,0,0.9131556153297424,"['waste free breakfast', 'compostable natures', 'pack', 'GreenWeek Stride Treglown', 'Day']"
206,2019-06-17 10:31:59,RT @robert_sargent: Well Day 1 of #GreenWeek Stride Treglown starts with a 100% waste free breakfast with compostable natures own packagin,0,1,0.5,"['zerowasteliving', 'Natural Deodorant', 'zerowastelifestyle']"
207,2019-06-17 10:14:01,A zero waste hair salon? Yes! Theres such a thing:)\n\nhttps://t.co/88SjQzUCz2\n\n#hairsalon #zerowaste https://t.co/tSsUT0eQuJ,0,0,0.7526739239692688,"['saynotoplastic', 'stopplasticpollution', 'savetheseas', 'savetheoceans', 'noplastic', 'saveturtles']"
208,2019-06-17 08:19:12,Well Day 1 of #GreenWeek Stride Treglown starts with a 100% waste free breakfast with compostable natures own pack https://t.co/zSl88M49ci,3,1,0.8789612054824829,"['experiment', 'zerowasteliving']"
